gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3089958387	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_603	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.974326	2.984714	0.11	1.0E-6					2005-07-20T13:46:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_603	807_603		2005-07-20T13:46:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958386	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_845	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.204688	0.987455	0.11	1.0E-6					2006-07-23T14:25:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_845	807_845		2006-07-23T14:25:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958385	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_612	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.955873	2.931772	0.11	1.0E-6					2005-07-20T16:43:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_612	807_612		2005-07-20T16:43:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958384	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_602	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.977003	2.994311	0.11	1.0E-6					2005-07-20T13:26:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_602	807_602		2005-07-20T13:26:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958383	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_854	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.220213	0.969737	0.11	1.0E-6					2006-07-23T19:43:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_854	807_854		2006-07-23T19:43:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958382	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_853	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.183037	0.989918	0.11	1.0E-6					2006-07-23T17:05:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_853	807_853		2006-07-23T17:05:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958381	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_844	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.219081	1.002857	0.11	1.0E-6					2006-07-23T14:05:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_844	807_844		2006-07-23T14:05:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958380	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_611	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.962466	2.925099	0.11	1.0E-6					2005-07-20T16:26:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_611	807_611		2005-07-20T16:26:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958379	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_610	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.958287	2.928345	0.11	1.0E-6					2005-07-20T16:06:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_610	807_610		2005-07-20T16:06:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958378	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_851	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.171493	0.981388	0.11	1.0E-6					2006-07-23T16:25:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_851	807_851		2006-07-23T16:25:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958377	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_852	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.181009	0.976104	0.11	1.0E-6					2006-07-23T16:45:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_852	807_852		2006-07-23T16:45:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958376	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_850	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.167244	0.986141	0.11	1.0E-6					2006-07-23T16:05:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_850	807_850		2006-07-23T16:05:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958375	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_618	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.940445	2.914601	0.11	1.0E-6					2005-07-20T18:43:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_618	807_618		2005-07-20T18:43:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958374	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_619	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.945959	2.920743	0.11	1.0E-6					2005-07-20T19:03:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_619	807_619		2005-07-20T19:03:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958373	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_859	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.274559	3.352475	0.11	1.0E-6					2008-07-23T05:27:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_859	807_859		2008-07-23T05:27:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958372	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_617	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.933991	2.914526	0.11	1.0E-6					2005-07-20T18:23:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_617	807_617		2005-07-20T18:23:00	CC_BY_NC_4_0					2023-01-25T12:51:05.651Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958371	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_616	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.934141	2.909553	0.11	1.0E-6					2005-07-20T18:03:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_616	807_616		2005-07-20T18:03:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958370	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_858	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.262795	3.357382	0.11	1.0E-6					2008-07-23T05:15:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_858	807_858		2008-07-23T05:15:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958369	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_857	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.218099	0.952206	0.11	1.0E-6					2006-07-23T20:43:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_857	807_857		2006-07-23T20:43:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958368	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_615	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.934581	2.896555	0.11	1.0E-6					2005-07-20T17:43:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_615	807_615		2005-07-20T17:43:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958367	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_855	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.215551	0.96507	0.11	1.0E-6					2006-07-23T20:03:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_855	807_855		2006-07-23T20:03:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958366	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_614	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.933004	2.907681	0.11	1.0E-6					2005-07-20T17:23:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_614	807_614		2005-07-20T17:23:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958365	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_613	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.944543	2.921703	0.11	1.0E-6					2005-07-20T17:03:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_613	807_613		2005-07-20T17:03:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958364	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_865	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.199905	3.332984	0.11	1.0E-6					2008-07-23T07:27:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_865	807_865		2008-07-23T07:27:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958363	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_621	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.955497	2.926746	0.11	1.0E-6					2005-07-20T19:43:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_621	807_621		2005-07-20T19:43:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958362	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_856	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.215551	0.959056	0.11	1.0E-6					2006-07-23T20:23:00	23	7	2006	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_856	807_856		2006-07-23T20:23:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958361	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_623	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.951222	2.924842	0.11	1.0E-6					2005-07-20T20:23:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_623	807_623		2005-07-20T20:23:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958360	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_620	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.955197	2.927556	0.11	1.0E-6					2005-07-20T19:23:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_620	807_620		2005-07-20T19:23:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958359	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_622	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.955422	2.923372	0.11	1.0E-6					2005-07-20T20:03:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_622	807_622		2005-07-20T20:03:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958358	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_864	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.211533	3.310662	0.11	1.0E-6					2008-07-23T07:06:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_864	807_864		2008-07-23T07:06:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958357	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_863	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.228127	3.323833	0.11	1.0E-6					2008-07-23T06:47:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_863	807_863		2008-07-23T06:47:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958356	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_862	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.232853	3.33442	0.11	1.0E-6					2008-07-23T06:27:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_862	807_862		2008-07-23T06:27:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958355	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_861	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.238747	3.332178	0.11	1.0E-6					2008-07-23T06:07:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_861	807_861		2008-07-23T06:07:00	CC_BY_NC_4_0					2023-01-25T12:51:05.650Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958354	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_860	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.261578	3.326999	0.11	1.0E-6					2008-07-23T05:47:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_860	807_860		2008-07-23T05:47:00	CC_BY_NC_4_0					2023-01-25T12:51:05.649Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958353	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_627	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.95134	2.888889	0.11	1.0E-6					2005-07-20T21:43:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_627	807_627		2005-07-20T21:43:00	CC_BY_NC_4_0					2023-01-25T12:51:05.649Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958352	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_628	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.945321	2.893739	0.11	1.0E-6					2005-07-20T22:03:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_628	807_628		2005-07-20T22:03:00	CC_BY_NC_4_0					2023-01-25T12:51:05.649Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958351	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_869	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	39.163715	3.321475	0.11	1.0E-6					2008-07-23T08:43:00	23	7	2008	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_869	807_869		2008-07-23T08:43:00	CC_BY_NC_4_0					2023-01-25T12:51:05.649Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089958350	fb390f93-aacc-48be-b2fc-8f2b1d9c72b9	807_629	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	Physeter macrocephalus	Linnaeus, 1758	ES			PRESENT	2	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	38.943942	2.901378	0.11	1.0E-6					2005-07-20T22:23:00	20	7	2005	8123917	8123917	HUMAN_OBSERVATION	SMRU	807	807_629	807_629		2005-07-20T22:23:00	CC_BY_NC_4_0					2023-01-25T12:51:05.649Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
